Marital status,Application mode,Course,Previous qualification,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Inflation rate,Output
1,8,9,1,1,0,18,0,5,13,5,12,-0.3,Enrolled
1,15,4,14,1,0,20,0,6,12,4,11.6,2.8,Enrolled
1,8,15,1,1,1,18,0,6,7,6,11.33333333,0.3,Graduate
1,8,15,1,1,0,19,0,6,12,0,0,-0.8,Dropout
1,8,7,1,1,0,20,0,5,7,4,12,1.4,Enrolled
1,8,8,1,1,0,19,0,5,11,4,12,-0.8,Graduate
1,12,17,1,1,0,33,0,5,11,2,12.5,3.7,Dropout
1,16,2,1,1,0,21,6,12,12,12,13.66666667,1.4,Graduate
2,12,4,1,0,0,25,0,6,17,2,14.5,2.8,Dropout
1,1,6,1,1,1,20,0,6,10,4,13.2,0.5,Dropout
1,17,6,16,1,1,22,1,7,11,5,12.16666667,1.4,Dropout
4,12,15,12,1,0,39,0,6,10,4,11.25,1.4,Graduate
1,1,14,1,1,1,21,0,6,8,6,15.16666667,1.4,Graduate
1,8,11,1,1,1,19,0,6,8,6,11.16666667,0.3,Graduate
1,12,12,12,1,1,26,0,7,8,6,10.98333333,2.6,Graduate
1,9,10,1,1,1,19,0,6,8,4,10.75,2.8,Graduate
1,17,6,16,0,1,20,7,12,15,11,13.38461538,1.4,Graduate
1,8,14,1,1,1,25,0,6,8,6,11.28571429,2.8,Enrolled
1,14,3,1,1,0,24,0,6,13,0,0,0.3,Dropout
1,8,7,1,1,0,20,0,5,7,4,13,2.6,Graduate
2,12,4,1,1,0,29,0,6,9,6,16.11111111,-0.3,Graduate
1,1,15,1,1,0,20,0,6,8,6,11.5,0.3,Graduate
1,15,8,14,1,0,20,0,6,15,4,10.75,-0.3,Dropout
1,12,14,12,1,1,24,0,6,10,4,11.6,0.6,Graduate
1,12,12,12,1,0,24,0,7,21,0,0,0.3,Dropout
1,4,7,15,1,0,23,0,5,5,5,13.8,0.6,Graduate
1,14,13,1,1,0,20,0,7,8,7,13.58571429,2.8,Graduate
1,8,14,1,1,0,19,0,6,8,6,13.85714286,2.8,Graduate
4,12,4,1,1,0,28,0,6,12,5,12,0.6,Enrolled
1,15,4,14,1,1,20,0,6,9,6,13.44444444,-0.3,Graduate
1,1,5,1,1,0,18,0,6,6,6,14,1.4,Graduate
1,1,14,1,1,0,20,0,6,10,1,12,1.4,Dropout
2,12,17,1,1,0,33,0,5,5,5,14.2,1.4,Graduate
2,12,12,1,1,0,35,0,7,11,5,13.34,0.5,Enrolled
1,12,12,15,1,0,27,3,8,12,7,12.45714286,3.7,Enrolled
1,8,15,1,0,0,19,0,6,12,3,11,-0.8,Dropout
1,12,17,1,1,1,31,0,5,13,4,10.5,2.8,Enrolled
1,1,2,1,1,0,19,0,0,0,0,0,-0.8,Graduate
1,14,5,1,1,0,22,9,13,13,13,14,2.8,Graduate
1,14,12,1,1,0,39,0,7,0,0,0,3.7,Dropout
1,8,11,1,0,0,22,0,1,1,0,0,0.5,Dropout
2,12,17,1,1,0,47,0,5,8,4,10,-0.8,Enrolled
1,8,2,1,1,1,19,0,0,0,0,0,0.6,Graduate
1,5,11,1,1,0,19,0,6,6,6,13.5,0.5,Graduate
1,8,12,1,1,0,19,0,7,0,0,0,2.8,Dropout
1,1,2,1,1,1,21,15,17,18,17,13.38888889,0.6,Graduate
1,4,12,5,0,0,39,0,7,0,0,0,0.5,Dropout
1,8,2,1,1,0,19,6,12,12,12,13.58333333,1.4,Graduate
1,1,2,1,1,1,20,0,0,0,0,0,-0.3,Enrolled
1,12,9,9,0,0,24,0,5,5,0,0,3.7,Dropout
1,12,17,1,1,0,27,0,5,9,1,10,3.7,Dropout
2,12,17,1,1,0,29,0,5,5,5,15.2,0.6,Graduate
1,8,6,1,1,0,20,0,6,12,4,12.8,0.5,Dropout
1,1,14,1,1,0,21,0,5,7,5,11.16666667,-0.8,Dropout
1,1,2,1,1,0,18,0,0,0,0,0,2.6,Enrolled
1,1,12,1,1,0,19,0,8,9,7,12.82857143,3.7,Graduate
1,8,15,1,0,0,19,0,6,6,6,12.5,2.8,Dropout
1,12,7,1,1,1,28,0,5,12,3,10,0.5,Graduate
1,6,11,1,0,0,21,0,6,6,6,11.5,-0.3,Graduate
1,5,12,1,0,0,23,0,8,11,7,11.32857143,3.7,Dropout
4,12,4,1,1,0,39,0,6,15,2,13,2.8,Enrolled
1,8,12,1,1,0,18,0,7,7,6,13.03333333,2.6,Graduate
2,6,15,1,1,0,59,0,6,8,6,12.16666667,0.6,Graduate
1,4,7,4,1,0,30,0,5,6,4,14.5,-0.3,Enrolled
1,1,6,1,1,0,18,0,5,7,5,14.4,3.7,Graduate
2,15,17,14,1,0,41,2,6,10,4,12.25,-0.8,Enrolled
1,12,12,1,1,0,27,0,7,14,0,0,0.6,Dropout
1,1,10,1,1,1,18,0,6,6,6,12.66666667,-0.8,Graduate
1,9,16,1,0,0,20,0,6,14,2,12,1.4,Dropout
2,12,7,3,0,0,32,0,5,6,0,0,3.7,Dropout
1,8,9,1,1,0,19,0,5,5,3,11.66666667,-0.8,Dropout
2,12,16,9,1,0,41,0,6,0,0,0,0.3,Dropout
4,8,3,1,1,0,38,0,5,12,1,10,1.4,Dropout
1,4,8,2,1,0,35,0,7,8,0,0,1.4,Dropout
1,12,3,1,1,0,27,0,6,11,4,12.25,2.6,Dropout
1,8,5,1,1,0,19,0,6,10,4,12,2.6,Graduate
1,9,15,1,0,0,18,0,6,7,5,12.6,0.6,Enrolled
2,12,17,7,0,0,39,0,5,5,0,0,2.6,Dropout
2,4,11,2,0,0,37,0,5,5,0,0,1.4,Dropout
5,12,12,1,0,0,37,0,8,8,0,0,3.7,Dropout
2,14,3,1,1,1,35,11,16,16,16,12.6875,-0.8,Graduate
1,14,9,1,1,0,49,9,13,22,10,10.4,3.7,Graduate
1,4,9,15,1,0,52,11,15,26,14,10.46666667,-0.3,Graduate
1,1,6,1,1,0,18,0,5,10,5,14.33333333,-0.8,Graduate
1,12,3,1,1,1,30,0,7,7,6,14.66666667,1.4,Graduate
1,1,12,1,1,0,21,0,7,7,7,12.83571429,0.6,Graduate
1,1,7,1,1,0,20,0,5,5,0,0,-0.8,Dropout
1,8,9,1,1,0,18,0,5,9,0,0,2.6,Enrolled
1,7,2,1,1,0,19,0,0,0,0,0,2.6,Dropout
1,1,12,1,1,0,18,0,8,8,8,13.24875,-0.8,Graduate
1,6,1,1,1,0,20,0,7,10,7,12.85714286,1.4,Enrolled
1,8,8,1,1,0,21,0,6,12,5,13.6,0.5,Enrolled
1,1,9,1,1,1,22,0,5,6,3,14,0.6,Graduate
1,15,8,14,0,0,20,1,6,11,3,12,0.5,Enrolled
1,8,6,1,1,0,20,0,6,9,6,13.16666667,-0.3,Enrolled
1,8,10,1,1,1,19,0,6,8,6,13.625,3.7,Graduate
1,8,12,1,1,1,18,0,7,8,7,14.85,-0.3,Graduate
1,1,9,1,1,0,21,0,5,9,4,10.75,0.6,Graduate
1,6,13,1,1,0,19,0,7,11,0,0,1.4,Enrolled
1,14,8,1,1,0,37,0,6,0,0,0,-0.3,Dropout
2,1,3,1,1,0,45,8,12,14,12,14,2.6,Enrolled
1,12,4,12,0,0,38,0,6,8,0,0,0.3,Dropout
6,12,17,9,0,0,55,0,5,5,0,0,2.6,Dropout
5,12,4,1,0,0,28,0,6,17,5,13,-0.3,Dropout
5,4,17,2,1,0,46,6,8,12,8,12.375,1.4,Graduate
1,1,2,1,1,0,22,0,0,0,0,0,0.3,Graduate
2,12,14,12,1,0,46,0,6,10,5,11.4,0.5,Dropout
1,12,17,1,1,0,28,0,5,9,4,11.25,2.6,Enrolled
1,1,6,1,0,0,18,0,5,7,3,13,2.6,Dropout
1,7,2,1,1,1,18,0,0,0,0,0,1.4,Enrolled
1,1,15,1,1,1,21,0,6,6,6,13.5,3.7,Graduate
1,7,5,1,1,0,18,0,6,11,1,11,2.6,Enrolled
1,14,17,1,1,0,34,0,5,9,0,0,-0.3,Dropout
1,8,16,1,1,1,21,0,6,9,5,12,1.4,Dropout
1,1,15,1,1,1,18,0,6,8,5,13,2.8,Graduate
1,1,2,1,1,0,20,0,0,0,0,0,2.6,Graduate
1,1,9,1,1,0,18,0,5,8,4,12,-0.8,Enrolled
1,8,7,1,1,0,21,0,5,10,5,11.16666667,0.5,Enrolled
1,8,11,1,1,0,19,0,6,13,2,10.5,1.4,Dropout
1,8,3,1,1,0,22,0,6,7,6,12.66666667,2.6,Graduate
1,15,4,14,1,0,23,1,6,6,1,11,2.8,Dropout
1,8,2,1,1,0,19,0,0,0,0,0,-0.8,Dropout
1,1,9,1,1,0,18,0,5,6,4,11.5,1.4,Enrolled
1,1,2,1,0,1,19,0,0,0,0,0,-0.8,Dropout
1,8,9,1,1,0,19,0,5,10,2,10.5,0.5,Enrolled
1,1,14,1,1,0,19,0,5,8,4,12.5,2.6,Enrolled
1,1,12,1,1,0,22,0,7,9,6,12.83333333,0.3,Enrolled
1,1,15,1,1,1,18,0,6,7,6,15.57142857,-0.3,Graduate
1,8,10,1,1,0,18,0,6,10,4,12,-0.8,Dropout
1,8,15,1,1,0,19,0,6,6,4,11.25,0.3,Dropout
1,1,2,1,1,0,18,0,0,0,0,0,0.6,Graduate
1,8,14,1,1,0,21,0,6,10,6,12.28571429,2.8,Enrolled
1,1,11,1,1,0,18,0,6,12,5,11,-0.8,Enrolled
1,15,4,14,1,0,19,0,6,8,6,12.14285714,0.5,Graduate
1,12,4,12,0,0,27,0,6,11,2,11.5,1.4,Dropout
1,17,4,16,1,0,20,7,12,16,11,12.54545455,1.4,Enrolled
1,1,11,1,1,0,20,0,6,10,4,13,0.5,Graduate
1,1,12,1,1,0,18,0,8,9,8,12.8875,-0.8,Graduate
1,8,15,1,1,0,18,0,6,6,6,12.66666667,0.5,Enrolled
1,1,5,1,1,0,18,0,6,7,6,12.83333333,1.4,Graduate
1,1,9,1,1,0,18,0,5,10,3,10.66666667,-0.8,Dropout
1,7,6,1,1,0,18,0,5,11,5,13,-0.8,Enrolled
1,8,12,1,1,0,18,0,7,11,6,11.98333333,0.3,Graduate
1,12,3,11,0,0,37,0,5,9,0,0,-0.8,Dropout
2,12,3,1,1,1,36,0,6,6,6,11.83333333,1.4,Graduate
2,12,6,12,1,0,26,0,6,21,3,12.66666667,2.8,Dropout
1,1,6,1,1,0,19,0,5,9,4,13.75,2.6,Graduate
1,12,3,1,1,0,24,0,6,8,5,11.4,2.8,Dropout
1,1,15,1,1,1,19,0,6,8,6,13.16666667,0.6,Dropout
1,13,14,1,1,1,20,3,7,10,6,12.83333333,3.7,Graduate
1,9,14,1,1,0,19,0,6,8,6,14.125,0.6,Graduate
1,1,6,1,1,0,21,0,5,10,3,11.66666667,1.4,Graduate
2,12,13,1,0,0,50,0,7,18,6,10.25,3.7,Dropout
2,12,13,1,1,0,47,1,7,16,6,12.51428571,3.7,Dropout
1,13,16,1,1,0,24,9,13,17,10,11.5,0.3,Dropout
1,12,17,1,0,0,48,0,5,5,1,10,2.8,Dropout
1,1,6,1,1,1,18,0,6,7,6,15.71428571,0.5,Graduate
1,15,17,14,1,0,32,2,6,9,4,12.5,-0.8,Dropout
1,1,14,1,0,0,20,0,5,6,3,12,2.6,Dropout
1,12,7,1,1,0,24,0,5,11,0,0,0.3,Dropout
2,12,8,12,1,0,53,0,5,9,4,12.25,-0.8,Graduate
2,12,15,12,0,0,42,0,4,5,0,0,-0.3,Dropout
2,12,17,9,1,0,52,0,5,5,5,13.6,2.6,Graduate
1,14,3,1,1,0,54,9,13,14,13,13.30769231,3.7,Enrolled
2,12,17,1,1,0,49,0,5,6,5,12.2,2.8,Graduate
1,8,14,1,1,1,18,0,6,7,6,12.28571429,0.3,Graduate
2,12,8,1,1,0,37,1,5,12,3,12,1.4,Graduate
1,1,12,1,1,1,21,0,7,9,6,13.34285714,0.5,Graduate
1,12,14,7,1,0,26,0,5,5,0,0,-0.8,Dropout
1,1,5,1,1,0,20,5,12,12,11,14.27272727,0.3,Graduate
1,1,12,1,1,1,19,0,7,9,7,12.1375,0.5,Graduate
1,1,5,1,1,0,18,0,6,7,6,14.16666667,-0.8,Graduate
1,8,12,1,1,0,18,0,7,7,7,13.52857143,0.5,Graduate
1,8,3,1,1,0,20,0,6,8,5,12,1.4,Graduate
1,8,11,1,1,0,20,0,5,5,5,11.4,1.4,Dropout
1,1,2,1,1,0,21,0,0,0,0,0,1.4,Dropout
1,1,2,1,1,0,22,6,12,12,12,12.91666667,1.4,Graduate
1,14,12,1,1,1,18,0,7,8,7,13.6375,-0.3,Graduate
1,1,12,1,1,0,18,0,7,10,7,12.9,2.8,Dropout
1,1,12,1,1,1,19,0,8,8,7,14.36,1.4,Graduate
1,1,12,1,1,0,19,0,8,8,7,14.51428571,3.7,Enrolled
1,1,12,1,1,0,18,0,8,8,7,14.7,1.4,Graduate
1,4,17,15,1,0,27,0,5,5,5,15.2,0.6,Enrolled
1,1,13,1,1,1,20,0,7,7,7,13,0.5,Graduate
1,1,16,1,1,0,20,0,6,6,6,13.5,3.7,Dropout
1,1,6,1,1,0,20,0,5,11,5,12.33333333,-0.8,Graduate
1,1,9,1,1,0,19,0,5,6,5,13.4,0.3,Graduate
1,1,6,1,1,0,20,0,5,7,4,11.75,2.6,Enrolled
1,14,2,1,1,1,20,0,0,0,0,0,2.6,Graduate
1,1,2,1,1,0,20,0,0,0,0,0,-0.3,Enrolled
1,17,6,16,1,0,27,7,12,17,11,14.72727273,1.4,Graduate
1,1,6,1,1,0,18,0,6,7,6,16.57142857,-0.3,Graduate
1,1,12,1,1,0,18,0,7,10,7,15.145,2.8,Graduate
1,8,12,1,1,1,18,0,7,7,7,13.44285714,-0.3,Graduate
1,1,6,1,1,0,20,0,5,8,5,14.16666667,-0.8,Graduate
1,1,15,1,1,0,19,0,6,7,6,14,0.6,Enrolled
1,8,10,1,1,1,20,0,6,9,6,11.33333333,1.4,Graduate
1,1,12,1,1,0,18,0,8,8,8,13.76125,-0.8,Graduate
1,15,5,14,0,0,22,2,7,9,5,11.6,0.5,Dropout
1,8,3,1,1,1,22,1,6,7,4,12.75,-0.3,Graduate
1,12,17,1,1,0,25,0,5,12,4,12.5,-0.3,Enrolled
1,1,6,1,1,0,19,0,6,13,6,15.30769231,2.8,Graduate
1,15,8,14,0,0,21,1,6,12,5,13.28571429,0.3,Dropout
1,12,12,15,1,0,27,1,7,7,7,14.75714286,0.3,Graduate
1,8,12,1,1,0,18,0,7,7,6,12.76666667,2.6,Graduate
1,8,11,1,0,0,18,0,5,5,5,10.4,1.4,Dropout
1,8,13,1,1,0,19,0,7,0,0,0,0.6,Dropout
5,12,17,1,1,1,35,0,5,10,4,10.5,1.4,Graduate
1,8,6,1,1,0,23,0,5,6,4,14.25,2.6,Graduate
1,12,12,1,1,0,28,0,7,11,3,11.91666667,0.3,Dropout
1,1,7,1,1,0,19,0,5,10,3,10.66666667,2.6,Enrolled
1,1,15,1,1,0,19,0,6,11,4,12.25,2.6,Enrolled
1,1,14,1,1,0,20,0,5,5,4,12,-0.8,Dropout
1,1,14,1,1,0,21,0,5,7,3,11,2.6,Dropout
1,8,5,1,1,0,18,0,6,6,6,14.16666667,1.4,Graduate
1,1,5,1,1,0,22,0,6,6,6,14.66666667,-0.8,Graduate
1,8,6,1,1,0,21,0,5,11,0,0,1.4,Graduate
1,4,13,3,0,0,38,0,7,8,3,12.66666667,-0.3,Dropout
1,1,2,1,1,0,20,0,0,0,0,0,1.4,Enrolled
1,14,2,1,1,0,19,0,0,0,0,0,2.6,Dropout
1,4,7,1,1,0,24,0,5,0,0,0,2.6,Dropout
1,9,5,1,0,0,19,0,6,0,0,0,3.7,Dropout
1,1,12,1,1,1,19,0,7,7,7,13.7,0.3,Graduate
1,1,9,1,1,0,19,0,5,7,5,11.8,0.3,Enrolled
1,12,7,3,1,0,31,0,5,0,0,0,1.4,Dropout
1,8,14,1,1,1,19,0,6,6,6,13.33333333,1.4,Graduate
1,8,5,1,1,0,22,0,6,7,5,11.4,2.6,Graduate
1,12,6,1,1,0,25,0,5,5,0,0,2.6,Dropout
1,1,12,1,1,0,18,0,7,7,7,16.14285714,0.3,Dropout
1,4,12,3,1,0,30,0,8,8,0,0,-0.8,Dropout
1,1,12,1,1,1,18,0,8,8,8,15.63375,-0.8,Graduate
1,1,15,1,1,0,18,0,6,6,6,13.66666667,3.7,Graduate
1,8,15,1,1,0,18,0,6,0,0,0,2.6,Dropout
1,1,10,1,1,0,18,0,6,8,6,12.5,1.4,Graduate
1,12,14,1,1,1,25,0,6,8,6,12.28571429,2.8,Graduate
1,1,7,1,1,0,18,0,5,10,2,14,2.6,Enrolled
1,1,2,1,1,0,18,0,0,0,0,0,3.7,Dropout
1,1,9,1,1,0,19,0,5,5,4,10.75,0.5,Enrolled
1,12,13,12,1,0,25,0,7,14,4,12.95,2.8,Dropout
1,1,12,1,1,0,19,0,7,7,6,12.45,2.6,Graduate
1,15,17,14,1,0,31,2,6,12,4,12.25,-0.8,Enrolled
1,1,12,1,1,1,20,0,8,8,8,13.38125,-0.8,Graduate
1,13,12,1,0,0,33,1,7,10,5,12.16,0.5,Dropout
1,15,6,14,0,0,24,2,6,11,4,12.5,0.5,Enrolled
1,8,10,1,1,1,18,0,6,8,6,12.75,3.7,Graduate
1,8,12,1,1,0,19,0,8,8,8,13.3425,-0.8,Graduate
1,1,12,1,1,1,20,0,7,10,7,14.175,2.8,Graduate
2,12,12,1,1,1,33,0,8,16,1,10,3.7,Enrolled
1,12,7,1,1,0,24,0,5,9,0,0,2.6,Dropout
1,12,17,12,1,0,24,0,5,7,0,0,0.3,Dropout
1,8,6,1,1,0,18,0,5,6,5,12,1.4,Graduate
1,1,11,1,1,1,18,0,6,8,6,10.57142857,0.3,Graduate
1,16,6,1,1,0,22,4,12,19,11,14.15384615,1.4,Graduate
1,1,15,1,1,1,18,0,6,9,6,11.16666667,1.4,Graduate
1,1,2,1,1,0,21,13,17,20,17,12,0.6,Graduate
2,12,17,1,1,0,38,0,5,11,3,11.33333333,-0.8,Dropout
1,14,10,1,1,1,29,9,16,17,16,12.58823529,-0.8,Graduate
1,15,8,14,1,1,20,0,6,11,4,12,0.3,Enrolled
1,8,11,1,0,0,18,0,6,0,0,0,3.7,Dropout
2,14,17,1,1,0,37,7,12,13,12,12.25,-0.8,Graduate
1,1,9,1,1,0,20,0,5,7,5,11.6,0.5,Graduate
1,1,8,1,0,0,20,0,5,7,4,13,1.4,Dropout
2,12,7,1,1,0,40,0,5,11,3,10.66666667,0.3,Dropout
2,12,3,1,1,0,44,5,11,21,9,12.33333333,0.5,Enrolled
1,1,9,1,0,0,21,0,5,7,2,11,1.4,Dropout
1,15,5,14,1,0,21,2,7,10,6,13.42857143,0.3,Graduate
1,1,12,1,1,0,18,0,8,10,8,13.05375,-0.8,Graduate
1,1,12,1,1,0,18,0,7,10,6,12.03571429,-0.3,Enrolled
1,12,4,1,1,0,27,0,6,6,6,14.16666667,0.6,Graduate
2,12,5,12,0,0,38,0,6,6,0,0,1.4,Dropout
1,9,8,1,1,0,18,0,6,11,5,13.6,-0.3,Dropout
1,8,11,1,1,0,19,0,6,7,5,12.2,2.6,Enrolled
1,1,8,1,1,0,18,0,6,8,6,13.71428571,2.8,Dropout
1,14,15,1,0,0,19,0,6,10,3,11.66666667,0.3,Dropout
1,12,14,1,0,0,44,0,6,9,1,14,3.7,Dropout
1,15,6,14,1,0,26,2,6,20,4,12.5,2.8,Dropout
1,14,8,1,0,0,24,0,6,11,5,11.83333333,2.8,Dropout
1,12,4,1,0,0,27,0,6,6,0,0,2.8,Dropout
1,12,4,1,0,0,27,0,6,0,0,0,-0.3,Dropout
1,14,5,1,1,0,25,11,17,18,13,11.53846154,3.7,Dropout
1,15,4,1,1,0,21,4,9,14,7,11.28571429,3.7,Enrolled
1,1,2,1,1,1,19,0,0,0,0,0,-0.3,Graduate
1,8,5,1,1,0,20,0,6,7,5,11.8,2.8,Enrolled
1,15,7,14,1,0,20,0,5,16,0,0,3.7,Enrolled
1,8,7,1,0,0,20,0,5,5,0,0,1.4,Dropout
1,1,7,1,0,1,18,0,5,5,5,14.2,1.4,Enrolled
1,8,2,1,1,0,19,5,12,12,10,12.7,1.4,Enrolled
1,15,8,14,0,0,22,1,6,10,3,12.66666667,2.8,Dropout
1,1,14,1,1,0,19,0,6,7,6,14.42857143,0.3,Graduate
1,1,12,1,1,1,18,0,7,7,7,13.11714286,0.6,Graduate
1,1,10,1,1,0,20,0,6,7,6,12.66666667,1.4,Graduate
1,8,2,1,1,1,18,0,0,0,0,0,3.7,Dropout
1,12,15,1,1,0,36,0,6,7,6,15.28571429,1.4,Graduate
1,6,9,1,1,0,19,0,5,12,3,10.5,0.5,Graduate
1,17,9,16,1,1,21,6,11,11,11,12.63636364,1.4,Graduate
1,1,9,1,1,0,26,0,5,6,0,0,2.8,Dropout
1,12,4,1,0,0,29,3,9,9,3,14.33333333,2.8,Dropout
1,15,11,14,0,0,26,2,8,14,8,15.125,0.6,Enrolled
1,4,12,3,1,0,27,0,7,0,0,0,0.5,Dropout
1,16,9,1,1,0,32,2,7,16,3,12,1.4,Enrolled
1,7,16,1,1,1,23,0,6,10,4,14.25,2.6,Enrolled
1,12,9,1,1,0,24,0,5,12,2,10.5,0.3,Enrolled
1,1,15,1,1,1,19,0,6,7,6,13.5,0.3,Graduate
1,13,4,1,1,0,25,0,6,14,5,11.66666667,2.8,Enrolled
1,8,11,1,1,0,19,0,6,13,5,10.8,-0.8,Enrolled
1,1,15,1,0,0,20,0,4,4,0,0,1.4,Dropout
2,1,11,1,1,0,33,3,9,11,9,12.8,3.7,Graduate
2,12,17,1,1,0,35,0,5,6,5,10.8,-0.8,Dropout
1,1,9,1,1,0,23,0,5,8,4,11.4,0.6,Graduate
1,1,12,1,1,0,19,0,7,7,7,13.72571429,0.6,Graduate
1,1,14,1,1,0,21,0,6,6,5,12.8,1.4,Enrolled
1,1,5,1,1,1,21,0,6,6,6,13.5,0.6,Graduate
1,12,12,1,1,0,27,0,8,8,7,15.57,1.4,Dropout
1,8,9,1,1,0,19,0,5,10,4,11,1.4,Enrolled
1,4,12,3,1,0,28,0,7,7,7,14.11428571,0.3,Dropout
1,14,9,1,1,0,25,0,5,12,3,11,-0.8,Enrolled
2,12,10,12,1,0,42,0,6,0,0,0,2.8,Dropout
1,4,17,3,1,0,27,0,5,6,4,13.5,2.6,Graduate
1,1,5,1,1,0,23,0,6,9,4,11.25,2.6,Dropout
1,8,11,1,1,1,18,0,6,7,6,12.14285714,1.4,Graduate
2,12,12,1,1,0,26,0,8,8,7,13.07571429,1.4,Graduate
1,1,9,1,1,0,18,0,5,0,0,0,1.4,Dropout
1,12,17,1,1,0,29,1,5,9,3,11,3.7,Dropout
1,8,6,1,1,0,22,0,6,16,0,0,0.3,Dropout
1,14,12,1,1,0,21,0,7,12,4,13.125,-0.3,Enrolled
1,1,12,1,1,1,19,0,8,8,7,13.51285714,1.4,Graduate
1,1,10,1,1,1,18,0,6,7,6,12.83333333,1.4,Graduate
1,1,6,1,1,1,18,0,5,8,3,15,-0.8,Dropout
1,12,4,12,0,0,40,0,6,12,5,12.8,0.6,Dropout
1,8,11,1,0,0,20,0,6,14,3,12.33333333,1.4,Dropout
1,1,12,1,1,0,18,0,8,15,5,12.288,1.4,Dropout
1,14,3,3,1,0,31,8,12,21,12,12.33333333,2.6,Graduate
1,1,9,1,1,1,18,0,5,9,4,11.5,0.5,Graduate
1,14,14,1,1,0,22,4,6,6,6,11.83333333,1.4,Dropout
1,16,9,12,0,0,38,0,5,5,0,0,1.4,Dropout
1,14,17,3,1,0,33,0,5,5,0,0,3.7,Dropout
1,1,7,1,1,1,19,0,5,10,5,11.8,0.6,Enrolled
1,8,14,1,1,0,18,0,6,0,0,0,2.8,Dropout
1,1,7,1,0,1,18,0,5,6,5,12.2,1.4,Enrolled
1,16,17,1,1,0,27,2,6,6,6,12.33333333,0.6,Graduate
1,12,11,1,1,0,26,0,6,7,6,12.42857143,2.6,Graduate
1,1,12,1,1,1,19,0,7,7,7,12.76571429,0.5,Graduate
2,16,12,1,1,0,44,0,7,11,5,12.1,0.6,Dropout
1,1,9,1,1,0,19,0,5,10,5,12,-0.3,Graduate
1,9,5,1,1,0,20,0,6,6,0,0,-0.8,Dropout
1,12,4,12,1,0,24,0,6,10,6,14.88888889,0.3,Enrolled
4,14,17,1,1,0,31,7,14,19,13,11.35714286,-0.8,Graduate
1,14,5,1,1,0,25,0,6,6,6,13.5,-0.8,Graduate
1,8,15,1,0,0,19,0,6,6,0,0,1.4,Dropout
1,8,12,1,1,0,18,0,7,7,7,13.88428571,0.6,Dropout
1,14,6,1,0,0,19,0,6,12,5,13,-0.3,Enrolled
1,1,12,1,1,1,19,0,7,11,4,12.65,0.5,Enrolled
1,8,9,1,1,0,19,0,5,10,1,11,3.7,Enrolled
1,12,14,1,1,0,24,0,6,12,2,11.66666667,0.3,Dropout
1,1,10,1,1,0,20,0,6,6,6,14.5,0.5,Graduate
1,8,11,1,1,0,18,0,6,7,6,14.71428571,3.7,Graduate
1,1,10,1,1,1,18,0,6,7,6,13.28571429,0.5,Graduate
1,8,6,1,1,0,21,0,5,13,3,11.33333333,-0.8,Enrolled
1,4,12,3,0,0,28,0,7,7,0,0,-0.3,Dropout
1,1,9,1,1,1,18,0,5,11,4,11.57142857,-0.3,Enrolled
1,1,16,1,1,0,18,0,6,10,5,13,3.7,Dropout
1,1,10,1,1,1,18,0,6,9,6,11.5,0.6,Graduate
1,8,9,1,1,1,18,0,5,8,5,11.8,0.3,Graduate
1,1,9,1,0,1,19,0,5,7,3,10.66666667,1.4,Dropout
1,8,12,1,1,1,19,0,7,11,6,13.8875,2.8,Graduate
1,1,10,1,1,1,20,0,6,7,5,11.4,1.4,Graduate
2,14,3,1,1,0,34,9,11,17,9,12.33333333,-0.8,Graduate
2,12,12,1,1,0,39,0,7,8,5,12.16,2.6,Enrolled
1,8,12,1,1,0,19,0,8,8,8,13.4275,-0.8,Graduate
1,12,5,1,1,0,24,0,6,6,6,15.16666667,2.8,Graduate
1,5,15,1,1,0,18,0,6,12,0,0,-0.8,Dropout
1,8,8,1,1,0,19,0,5,11,2,10.5,1.4,Dropout
1,1,9,1,1,1,18,0,5,5,5,11.8,-0.8,Graduate
1,1,9,1,1,0,20,0,5,6,5,13.2,0.3,Enrolled
1,1,12,1,1,0,19,2,7,8,7,13.075,0.5,Graduate
1,1,8,1,1,0,19,0,6,8,4,11.6,0.6,Dropout
1,8,4,1,1,0,19,0,6,10,6,13.66666667,-0.3,Dropout
2,12,17,1,1,0,41,0,5,9,4,10.75,-0.8,Dropout
1,1,12,1,1,0,19,0,7,10,6,13.49285714,0.5,Graduate
1,14,11,1,1,0,19,0,6,14,3,12.5,3.7,Enrolled
1,4,12,3,0,0,23,0,7,0,0,0,3.7,Dropout
1,1,7,1,1,0,18,0,5,12,5,13.28571429,0.5,Dropout
1,1,9,1,1,0,19,0,5,6,5,12.6,0.3,Graduate
1,15,4,14,1,0,20,0,6,7,6,14,0.5,Graduate
1,12,6,1,0,0,35,0,5,7,2,11.5,2.6,Dropout
4,12,14,12,0,0,34,0,6,6,0,0,1.4,Dropout
1,1,5,1,0,1,19,0,6,6,6,11.83333333,1.4,Graduate
1,6,10,1,0,0,22,0,6,10,5,11.5,-0.3,Graduate
1,8,5,1,1,0,20,0,6,6,6,14.16666667,0.6,Graduate
2,13,17,1,1,0,27,2,2,2,2,12.5,3.7,Enrolled
2,12,7,1,1,0,30,0,5,5,0,0,2.6,Dropout
